data:text/csv;charset=utf-8,
year,occupation_family,occupation_group,average_age,average_wage,wage,jobs,average_establishment_size,color,icon,ID CBO
2009,"Produtores Agrícolas na Fruticultura","Trabalhadores Agropecuários, Florestais e da Pesca",36,566.66,172264.92,304,27,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6125"
2009,"Técnicos em Manutenção de Equipamentos Biomédicos","Trabalhadores de Manutenção e Reparação",36,1685.47,161805.86,96,3,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9153"
2009,"Operadores de Equipamentos de Elevação","Trabalhadores Especializados da Produção",47,1288.71,1676615.28,1301,6,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7821"
2009,"Técnicos de Apoio em Pesquisa e Desenvolvimento","Técnicos de Nível Médio",43,3689.8,19692466.53,5337,31,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3951"
2009,"Engenheiros em Computação","Profissionais das Ciências e das Artes",40,7471.47,306330.39,41,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2122"
2009,"Supervisores da Fabricação Metalomecânica","Trabalhadores Especializados da Produção",46,1323.72,67509.93,51,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7202"
2009,"Trabalhadores de Traçagem de Estruturas Metálicas","Trabalhadores Especializados da Produção",49,1477.31,180231.87,122,13,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7242"
2009,"Operadores de Maquinário da Madeira","Trabalhadores Especializados da Produção",42,1290.89,32272.46,25,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7733"
2009,"Operadores de Veículos Sobre Trilhos e Cabos","Trabalhadores Especializados da Produção",46,1751.54,120856.59,69,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7826"
2009,"Bombeiros e Salva-vidas","Trabalhadores de Serviços e Comércio",35,1113.31,2228846.94,2002,8,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5171"
2009,"Músicos Compositores","Profissionais das Ciências e das Artes",40,1238.55,2628212.57,2122,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2626"
2009,"Supervisores de Manutenção Veicular","Trabalhadores de Manutenção e Reparação",44,1318.09,158171.1,120,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9102"
2009,"Membros do Ministério Público","Profissionais das Ciências e das Artes",42,23629.65,129797716.16,5493,84,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2422"
2009,"Defensores Públicos","Profissionais das Ciências e das Artes",39,15449.13,51862746.05,3357,18,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2424"
2009,"Técnicos em Transportes Metroferroviários","Técnicos de Nível Médio",43,1157.96,71793.72,62,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3424"
2009,"Pesquisadores das Ciências da Saúde","Profissionais das Ciências e das Artes",47,11564.82,8488579.92,734,31,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2033"
2009,"Técnicos em Próteses Ortopédicas","Técnicos de Nível Médio",41,1489.15,346973.86,233,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3225"
2009,"Diretores de Pesquisa e Desenvolvimento","Dirigentes",42,3351.02,180955.28,54,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1237"
2009,"Líderes Indígenas","Dirigentes",34,1199.59,110362.73,92,5,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1130"
2009,"Técnicos em Aquicultura","Técnicos de Nível Médio",42,2450.1,41651.84,17,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3213"
2009,"Gerentes de Produção e Operações na Indústria","Dirigentes",38,1619.73,238101.06,147,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1412"
2009,"Trabalhadores da Extração de Minerais Sólidos","Trabalhadores Especializados da Produção",48,995.66,246924.25,248,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7111"
2009,"Aplicadores de Materiais Isolantes","Trabalhadores Especializados da Produção",43,1068.71,195575.02,183,10,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7157"
2009,"Trabalhadores da Preparação da Confecção de Roupas","Trabalhadores Especializados da Produção",45,649.33,161034.06,248,11,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7631"
2009,"Árbitros Desportivos","Técnicos de Nível Médio",37,1032.08,58829.02,57,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3772"
2009,"Operadores de Instalações Farmacêuticas","Trabalhadores da Indústria",33,1024.78,23570.05,23,3,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8118"
2009,"Dirigentes de Entidades Religiosas","Dirigentes",36,1284.16,79618.3,62,5,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1143"
2009,"Engenheiros Mecânicos","Profissionais das Ciências e das Artes",49,6810.24,1688939.69,248,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2144"
2009,"Operadores de Fornos de Primeira Fusão e Aciaria","Trabalhadores da Indústria",43,739.77,12576.09,17,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8212"
2009,"Operadores de Instalações de Sinterização","Trabalhadores da Indústria",39,1127.41,43969.01,39,4,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8211"
2009,"Técnicos em Biologia","Técnicos de Nível Médio",38,1566.72,51701.89,33,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3201"
2009,"Trabalhadores da Preparação da Madeira","Trabalhadores Especializados da Produção",37,676.64,29772.18,44,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7721"
2009,"Técnicos em Cinematografia","Técnicos de Nível Médio",44,1782.76,188972.84,106,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3721"
2009,"Técnicos em Cenografia","Técnicos de Nível Médio",48,2370.93,815600.82,344,10,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3742"
2009,"Trabalhadores nos Serviços de Embelezamento e Higiene","Trabalhadores de Serviços e Comércio",45,752.04,139879.89,186,4,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5161"
2009,"Pesquisadores das Ciências da Agricultura","Profissionais das Ciências e das Artes",53,10593.72,1260653.23,119,8,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2034"
2009,"Técnicos em Pecuária","Técnicos de Nível Médio",37,1034.93,95214.37,92,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3231"
2009,"Montadores de Máquinas Industriais","Trabalhadores Especializados da Produção",47,1739.77,46974.01,27,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7252"
2009,"Operadores de Veículos Subaquáticos","Trabalhadores Especializados da Produção",42,988.96,20768.25,21,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7813"
2009,"Ferramenteiros","Trabalhadores Especializados da Produção",45,941.36,81898.84,87,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7211"
2009,"Geólogos e Afins","Profissionais das Ciências e das Artes",50,7825.82,3059899.35,391,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2134"
2009,"Professores de Ciências Biomédicas do Ensino Superior","Profissionais das Ciências e das Artes",42,2621.21,5166410.51,1971,11,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2344"
2009,"Engenheiros de Produção","Profissionais das Ciências e das Artes",45,4257.54,1430533.98,336,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2149"
2009,"Montadores de Instrumentos Musicais","Trabalhadores Especializados da Produção",36,1522.52,9135.15,6,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7421"
2009,"Técnicos em Museologia","Técnicos de Nível Médio",37,1723.11,134403.02,78,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3712"
2009,"Físicos","Profissionais das Ciências e das Artes",48,4665.04,1259563.47,270,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2131"
2009,"Encadernadores de Livros","Trabalhadores Especializados da Produção",51,2861.89,200332.67,70,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7687"
2009,"Supervisores de Fabricação Eletroeletrônica","Trabalhadores Especializados da Produção",43,1424.67,91178.91,64,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7301"
2009,"Trabalhadores da Impressão Gráfica","Trabalhadores Especializados da Produção",47,2120.56,326567.09,154,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7662"
2009,"Técnicos de Elevadores","Trabalhadores de Manutenção e Reparação",44,1073.38,250098.85,233,7,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9541"
2009,"Engenheiros Agrimensores e Cartógrafos","Profissionais das Ciências e das Artes",46,3331.57,619672.12,186,1,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2148"
2009,"Profissionais da Matemática","Profissionais das Ciências e das Artes",49,3498.07,846535.02,242,6,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2111"
2009,"Trabalhadores na Fabricação de Laticínios","Trabalhadores da Indústria",43,919.74,52425.52,57,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8415"
2009,"Trabalhadores do Acabamento de Couros e peles","Trabalhadores Especializados da Produção",39,898.14,60175.86,67,7,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7623"
2009,"Instaladores de Equipamentos de Refrigeração","Trabalhadores Especializados da Produção",44,915.31,15560.37,17,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7257"
2009,"Montadores de Equipamentos Eletroeletrônicos","Trabalhadores Especializados da Produção",41,1469.59,216030.48,147,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7311"
2009,"Operadores de Equipamentos de Coqueificação","Trabalhadores da Indústria",45,1262.23,23982.52,19,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8116"
2009,"Montadores de Máquinas Pesadas","Trabalhadores Especializados da Produção",32,1075.5,15057.1,14,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7253"
2009,"Carvoejadores","Trabalhadores Agropecuários, Florestais e da Pesca",43,708.42,1034299.48,1460,21,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6326"
2009,"Trabalhadores no Beneficiamento de Minérios","Trabalhadores Especializados da Produção",49,1037.58,94420.15,91,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7121"
2009,"Supervisores de Vendas","Trabalhadores de Serviços e Comércio",39,847.33,33893.47,40,2,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5201"
2009,"Gerentes de Pesquisa e Desenvolvimento","Dirigentes",38,3146.28,405870.59,129,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1426"
2009,"Trabalhadores de Segurança nos Transportes","Trabalhadores de Serviços e Comércio",42,739.29,92412.07,125,8,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5111"
2009,"Diretores de Operações em Comércio","Dirigentes",37,1900.93,60829.96,32,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1224"
2009,"Operadores na Confecção de Produtos de Couro","Trabalhadores Especializados da Produção",50,732.18,4393.1,6,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7653"
2009,"Pilotos de Aviação Comercial","Técnicos de Nível Médio",41,1093.36,39361.03,36,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3411"
2009,"Técnicos em Mecânica Veicular","Técnicos de Nível Médio",44,1587.35,179371.63,113,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3143"
2009,"Artesãos na Conservação de Alimentos","Trabalhadores da Indústria",52,1200,1200,1,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8481"
2009,"Supervisores de Embalagem e Etiquetagem","Trabalhadores Especializados da Produção",48,1244.94,4979.78,4,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7801"
2009,"Enólogos, Perfumistas e Aromistas","Técnicos de Nível Médio",48,2129.72,27686.39,13,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3250"
2009,"Trabalhadores de Moldagem de Metais","Trabalhadores Especializados da Produção",38,625.57,53799.32,86,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7223"
2009,"Operadores de Instalações de Refrigeração","Trabalhadores da Indústria",52,712.33,5698.69,8,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8625"
2009,"Condutores de Veículos de Tração Animal","Trabalhadores Especializados da Produção",43,597.19,60913.41,102,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7828"
2009,"Decoradores e Vitrinistas","Técnicos de Nível Médio",37,1401.64,4204.92,3,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3751"
2009,"Operadores de Laboratório Industrial","Trabalhadores da Indústria",38,1469.74,267494.45,182,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8181"
2009,"Editores","Profissionais das Ciências e das Artes",36,2268.75,90750.03,40,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2616"
2009,"Produtores Agropecuários em Geral","Trabalhadores Agropecuários, Florestais e da Pesca",41,1737.4,29535.95,17,1,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6110"
2009,"Trabalhadores da Preparação da Confecção de Calçados","Trabalhadores Especializados da Produção",51,1581.65,1581.65,1,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7641"
2009,"Supervisores da Extração Mineral","Trabalhadores Especializados da Produção",38,538.78,6465.39,12,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7101"
2009,"Trabalhadores de Embalagem e Etiquetagem","Trabalhadores Especializados da Produção",46,793.79,54771.56,69,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7841"
2009,"Gerentes em Construção","Dirigentes",43,1803.85,974080.06,540,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1413"
2009,"Tabeliães e Registradores","Profissionais das Ciências e das Artes",41,1919.46,479865.6,250,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2413"
2009,"Agricultores de Flores","Trabalhadores Agropecuários, Florestais e da Pesca",43,821.62,49297.75,60,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6224"
2009,"Desenhistas Técnicos da Mecânica","Técnicos de Nível Médio",46,1871.93,3743.86,2,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3182"
2009,"Agricultores de Plantas Fibrosas","Trabalhadores Agropecuários, Florestais e da Pesca",44,696.41,31338.84,45,11,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6222"
2009,"Trabalhadores na Fabricação de Bebidas","Trabalhadores da Indústria",43,605.3,1815.9,3,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8417"
